"date_value","dc_district","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Other Assaults","Sexual Assault and Other Sex Offenses","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Fraud/Theft of Services","Embezzlement","Drug Possession","Drug Sales","DUI","Possession of Firearms","Prostitution/Sex Work","Patronizing Prostitutes","Threats of Violence","Uncategorized Offenses"
2014-01-02,"01",0,0,62,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,31
2014-01-02,"02",0,0,0,0,0,0,0,0,0,0,0,0,0,843,0,0,0,0,0,0,50,0,0,0,0,0
2014-01-02,"03",0,0,0,0,0,0,0,0,128,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,36
2014-01-02,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,"06",0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,131,0,0,0,0,230
2014-01-02,"07",0,0,0,0,0,0,113,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,"08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,"09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,149
2014-01-02,"12",0,0,74,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,130,0,0,0,38
2014-01-02,"14",0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772
2014-01-02,"15",0,74,0,119,376,0,0,130,0,0,0,0,0,69,0,0,0,0,77,925,607,0,0,0,0,129
2014-01-02,"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,"17",0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,152
2014-01-02,"18",0,0,0,0,0,73,0,32,0,0,0,0,0,39,0,0,0,0,0,0,227,201,0,0,0,91
2014-01-02,"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,91,0,0,0,0,0
2014-01-02,"22",0,0,0,104,0,0,0,465,0,0,0,0,0,59,0,0,0,0,394,110,181,0,0,0,0,0
2014-01-02,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610
2014-01-02,"24",0,0,0,0,0,67,76,0,0,0,0,0,122,0,0,122,0,0,144,138,0,0,70,0,0,3404
2014-01-02,"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,210,98,0,0,0,0,156
2014-01-02,"26",0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,300,0,0
2014-01-02,"35",0,0,0,541,0,844,0,0,0,0,0,0,0,0,0,0,0,0,131,240,0,657,0,0,0,0
2014-01-02,"39",0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,460,0,0,0,0,0
2014-01-02,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-02,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0
2014-01-03,"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0
2014-01-03,"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0
2014-01-03,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0
2014-01-03,"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0
2014-01-03,"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-03,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434
2014-01-04,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0
2014-01-04,"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0
2014-01-04,"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-04,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0
2014-01-05,"08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0
2014-01-05,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-05,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,"01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,"02",0,0,0,0,0,421,0,350,0,0,0,0,0,44,0,93,0,0,0,0,0,0,0,0,0,0
2014-01-06,"03",0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826
2014-01-06,"06",0,0,0,0,0,0,178,0,0,0,0,0,0,134,142,0,694,0,17,0,0,0,0,0,0,131
2014-01-06,"07",0,0,0,0,155,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962
2014-01-06,"08",662,0,0,0,107,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,182
2014-01-06,"09",0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,136,0,0,16,0,0,0,0,0,0,77
2014-01-06,"12",0,0,682,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0
2014-01-06,"14",0,0,0,0,485,116,0,0,91,107,0,0,0,0,0,0,0,0,168,0,0,0,0,0,82,0
2014-01-06,"15",591,0,0,0,0,101,66,0,0,0,0,0,0,79,0,248,0,0,0,369,370,0,0,0,0,96
2014-01-06,"16",0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0
2014-01-06,"17",0,0,0,0,409,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409
2014-01-06,"18",0,0,0,61,0,1137,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,"19",0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,222,507,631,668,0,0,0,436
2014-01-06,"22",0,0,0,0,0,374,111,0,0,0,0,0,0,0,0,0,0,0,160,522,0,0,0,0,0,623
2014-01-06,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,"24",0,0,0,0,906,185,84,0,71,0,0,0,0,0,0,327,221,0,102,229,269,0,103,0,0,107
2014-01-06,"25",0,20,20,0,0,0,98,0,135,0,0,0,0,0,0,80,0,0,220,316,339,0,0,0,0,1569
2014-01-06,"26",0,0,0,0,0,136,0,0,0,0,0,0,83,0,0,0,0,0,0,130,114,0,70,0,0,136
2014-01-06,"35",0,0,0,0,0,108,96,0,0,0,0,0,0,210,66,0,0,0,356,403,559,1077,0,0,0,82
2014-01-06,"39",0,0,0,95,0,43,0,0,0,0,0,0,0,0,0,0,0,0,170,0,195,0,0,0,0,0
2014-01-06,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-06,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,"01",0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0,0,0,0,0
2014-01-07,"02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,16,0,0,0,76
2014-01-07,"03",630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,75,163,159,0,0,0,0,112
2014-01-07,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,"06",0,0,0,0,0,0,0,0,0,0,0,0,0,177,90,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,90,0,0,0,0,0,0
2014-01-07,"08",0,0,0,0,0,0,54,0,0,0,0,0,0,415,47,0,0,0,0,0,0,0,0,0,0,96
2014-01-07,"09",0,0,0,0,0,0,111,0,0,0,0,0,0,120,209,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,"12",0,0,0,0,0,91,0,0,0,0,0,0,0,74,0,60,0,0,303,810,85,57,0,0,0,83
2014-01-07,"14",0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,1026,0,0,0,0,0,0
2014-01-07,"15",0,65,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,300,109,0,0,0,0,0
2014-01-07,"16",0,0,0,93,97,0,122,0,0,0,0,0,0,269,0,0,0,0,0,225,0,0,0,0,0,268
2014-01-07,"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,62,0,0,125,0,0,0,0,0,0,0
2014-01-07,"18",0,0,451,0,0,502,279,0,19,0,0,0,0,71,67,63,0,0,0,0,0,0,0,0,66,102
2014-01-07,"19",444,259,0,141,0,97,158,64,0,282,0,0,0,590,131,63,0,0,94,0,0,0,0,0,0,0
2014-01-07,"22",0,0,18,0,0,49,0,81,0,0,0,0,0,82,0,194,0,0,150,460,0,127,0,0,0,0
2014-01-07,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,"24",0,0,185,185,230,110,33,0,0,0,0,0,0,154,0,0,0,0,98,160,622,281,0,0,0,1337
2014-01-07,"25",0,0,0,0,0,76,0,61,0,0,0,0,0,0,0,0,0,0,280,173,189,59,0,0,99,0
2014-01-07,"26",0,0,0,0,0,137,62,0,0,0,0,0,0,45,0,0,0,0,263,138,0,0,0,90,0,0
2014-01-07,"35",0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,160,218,243,0,0,0,0,1437
2014-01-07,"39",0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,545,0,0,0,0,392
2014-01-07,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-07,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2014-01-07,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,371
2014-01-07,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,"01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,228
2014-01-08,"02",0,0,0,0,242,0,114,0,0,0,0,0,0,0,0,0,0,0,85,552,57,0,0,0,0,1452
2014-01-08,"03",0,0,0,101,0,74,298,0,0,0,0,0,0,79,136,0,0,0,199,112,540,0,146,0,0,0
2014-01-08,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,"05",0,0,0,0,0,0,0,0,0,0,0,0,169,114,0,0,0,0,0,335,0,0,0,0,0,0
2014-01-08,"06",0,0,0,0,0,1011,515,92,0,0,0,0,207,0,125,0,0,0,0,83,86,0,0,0,0,173
2014-01-08,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0
2014-01-08,"08",0,0,0,0,0,63,0,0,0,0,0,0,0,215,0,0,0,0,111,0,0,0,0,0,0,368
2014-01-08,"09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,343,0,0,0,0,92
2014-01-08,"12",0,0,0,0,0,225,517,0,323,0,0,0,0,0,0,0,0,0,0,169,664,230,0,0,0,130
2014-01-08,"14",0,0,0,0,0,117,100,0,0,0,0,0,0,0,0,0,0,0,0,200,297,0,0,0,0,2319
2014-01-08,"15",437,0,0,0,488,0,70,0,0,0,0,0,0,0,0,0,0,0,89,262,0,0,0,0,0,158
2014-01-08,"16",0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236
2014-01-08,"17",0,0,0,0,0,0,76,0,0,0,0,0,0,491,0,0,0,0,88,0,109,0,0,0,0,0
2014-01-08,"18",0,0,0,102,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,101
2014-01-08,"19",445,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,259,197,0,0,0,0,3401
2014-01-08,"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,504,74,995,0,0,0,0
2014-01-08,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,"24",0,0,0,0,0,518,238,0,0,0,0,0,0,91,0,0,0,0,137,128,851,0,0,70,92,2650
2014-01-08,"25",0,0,0,0,0,104,81,0,0,0,0,0,0,0,0,0,0,0,60,170,200,0,0,0,0,4332
2014-01-08,"26",0,0,118,0,0,0,0,0,114,180,0,0,0,0,0,0,0,0,173,480,228,0,0,53,0,0
2014-01-08,"35",0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,201,0,131,118,60,383,0,0,0,0
2014-01-08,"39",0,0,0,0,0,0,0,0,135,0,0,0,0,0,135,0,0,0,0,158,0,0,0,0,0,0
2014-01-08,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-08,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,"01",0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,110
2014-01-09,"02",0,0,0,0,104,0,261,0,0,0,0,0,147,89,0,0,0,73,99,0,0,0,0,0,0,97
2014-01-09,"03",0,0,0,0,0,66,0,0,0,0,0,0,0,28,0,0,0,0,131,0,1209,0,0,0,0,48
2014-01-09,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,"05",0,0,0,0,0,305,130,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738
2014-01-09,"06",882,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,832,0,0,0,0,0,0,0,0,1940
2014-01-09,"07",0,0,0,0,0,106,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,"08",0,0,0,128,0,98,100,0,0,0,0,0,0,81,0,0,0,0,0,127,0,0,0,0,0,766
2014-01-09,"09",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,32,0
2014-01-09,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,122,190,0,0,0,275,328,518,0,0,0,0,2030
2014-01-09,"14",0,0,0,0,0,104,71,0,742,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,35,176
2014-01-09,"15",0,0,0,0,0,80,174,0,0,154,0,0,0,67,190,0,0,0,62,0,403,0,124,0,0,104
2014-01-09,"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,93
2014-01-09,"17",0,0,0,0,0,140,76,92,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0
2014-01-09,"18",0,0,0,0,0,212,74,0,290,0,0,0,0,0,150,0,0,0,0,161,594,683,0,0,0,320
2014-01-09,"19",0,0,322,0,0,95,1102,0,0,0,0,0,0,0,0,0,0,0,246,0,211,559,0,0,0,1191
2014-01-09,"22",0,814,0,0,0,86,72,814,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,514,0
2014-01-09,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,"24",0,308,0,124,0,0,109,0,163,0,0,0,0,39,0,0,0,0,280,137,137,0,0,77,0,2718
2014-01-09,"25",0,0,0,0,215,585,78,644,60,354,0,0,0,101,0,103,0,0,120,83,280,0,0,0,0,3372
2014-01-09,"26",0,0,0,0,0,0,77,0,107,0,0,0,0,0,0,0,0,0,0,847,807,0,0,0,0,0
2014-01-09,"35",0,0,0,103,0,109,0,0,0,0,0,0,0,60,0,0,0,0,103,306,0,0,0,0,0,2574
2014-01-09,"39",0,63,0,0,85,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893
2014-01-09,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,216,0,0,0,0,0,0
2014-01-09,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-10,"01",0,0,0,0,193,0,0,0,114,0,0,0,0,34,0,0,0,0,89,0,0,0,0,0,0,131
2014-01-10,"02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,2554
2014-01-10,"03",0,0,0,0,0,83,51,0,0,0,0,0,0,0,0,0,0,0,35,325,84,0,0,0,255,0
2014-01-10,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-10,"05",0,0,0,0,0,0,0,0,0,0,0,63,0,0,107,0,0,0,0,0,0,0,0,0,0,0
